"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
393, 5.498484769600000e+01, 4.834931187400000e-02, 2.847734889200000e+00, 1.125039482274198e+00, 1.793610740553974e-02, 7.905114961128181e-01
478, 5.480077830500000e+01, 5.947912818800000e-02, 2.498580962200000e+00, 1.120319035083815e+00, 8.495213024774184e-03, 7.940006385861453e-01
410, 5.451490262600000e+01, 7.187630690300000e-02, 2.409888656100000e+00, 1.115313243410831e+00, -1.516370321195559e-03, 7.985310798310687e-01
411, 5.437502187100000e+01, 7.507543770800000e-02, 2.623828824500000e+00, 1.112529467498377e+00, -7.083922146101872e-03, 8.012544197891935e-01
767, 5.467586132100000e+01, 6.502238469799999e-02, 2.451244241200000e+00, 1.118281819844659e+00, 4.420782546461054e-03, 7.956826112992961e-01
120, 5.294522300200000e+01, 1.294248379100000e-01, 2.366255969400000e+00, 1.095145925922597e+00, -4.185100529766217e-02, 8.161972827923587e-01
87, 5.345252022000000e+01, 1.124571580700000e-01, 2.338501527000000e+00, 1.100759658451405e+00, -3.062354024004676e-02, 8.113210403398727e-01
121, 5.320256319700000e+01, 1.198131692300000e-01, 2.441625191600000e+00, 1.097848130101269e+00, -3.644659694031781e-02, 8.143736550040912e-01
107, 5.476071352000000e+01, 6.316309911400000e-02, 2.299516211100000e+00, 1.119777724896891e+00, 7.412592650924310e-03, 7.942618133404037e-01
108, 5.496549677300000e+01, 5.569980808100000e-02, 2.206520846500000e+00, 1.123884722391508e+00, 1.562658764015890e-02, 7.906211853208512e-01
109, 5.476757314400000e+01, 6.516299035299999e-02, 2.078358926900000e+00, 1.119623304847943e+00, 7.103752553029530e-03, 7.943101226555521e-01
330, 5.495325426300000e+01, 5.381933431200000e-02, 2.440424763800000e+00, 1.123870713367670e+00, 1.559856959248318e-02, 7.906996914159212e-01
533, 5.458394557200000e+01, 7.155227188000000e-02, 2.178623856700000e+00, 1.116551937178027e+00, 9.610172131977456e-04, 7.972062820221797e-01
318, 5.491716870300000e+01, 6.007112173100000e-02, 1.974648544700000e+00, 1.122378160300380e+00, 1.261346345790271e-02, 7.919613620923344e-01
428, 5.507855058000000e+01, 5.283647061000000e-02, 2.023646872900000e+00, 1.125564210872585e+00, 1.898556460231226e-02, 7.885854158846849e-01
424, 5.510177677200000e+01, 4.857335624200000e-02, 2.347372577400000e+00, 1.127058877256395e+00, 2.197489736993408e-02, 7.883516235895751e-01
425, 5.518073505700000e+01, 4.679541896000000e-02, 2.194055790800000e+00, 1.128551599372388e+00, 2.496034160191929e-02, 7.868015601866638e-01
317, 5.471775831400000e+01, 6.910974907500000e-02, 1.892483686800000e+00, 1.119309107473388e+00, 6.475357803919390e-03, 7.947891698709030e-01
522, 5.455388563300000e+01, 7.489863498700000e-02, 1.973330971900000e+00, 1.116428776902860e+00, 7.146966628632788e-04, 7.972011227555984e-01
110, 5.359079308100000e+01, 1.045020239800000e-01, 2.590330831800000e+00, 1.101481138696886e+00, -2.918057974908406e-02, 8.112291028034909e-01
111, 5.387633093900000e+01, 9.472885673900000e-02, 2.547526894200000e+00, 1.105524739621326e+00, -2.109337790020538e-02, 8.070240601940537e-01
85, 5.371318371700000e+01, 1.031741500000000e-01, 2.333375457800000e+00, 1.104367468789225e+00, -2.340791956440746e-02, 8.083564718502562e-01
584, 5.373131932400000e+01, 9.732327666300000e-02, 2.771604926000000e+00, 1.102735133411704e+00, -2.667259031944935e-02, 8.100858392609660e-01
122, 5.332082712300000e+01, 1.132045627000000e-01, 2.641401362100000e+00, 1.098135560911984e+00, -3.587173531888910e-02, 8.143456393243769e-01
511, 5.345083185700000e+01, 1.058054518300000e-01, 2.871308877900000e+00, 1.098970505218440e+00, -3.420184670597681e-02, 8.132620176684343e-01
586, 5.396014823900000e+01, 9.452538800900000e-02, 2.291844567200000e+00, 1.107199213476433e+00, -1.774443018999117e-02, 8.056542235184956e-01
91, 5.398867717200000e+01, 8.810939194200000e-02, 2.764034915500000e+00, 1.106795820244924e+00, -1.855121665300974e-02, 8.064165441058037e-01
466, 5.413921695100000e+01, 8.409082476500000e-02, 2.623563939000000e+00, 1.109336650387346e+00, -1.346955636816416e-02, 8.046401872549472e-01
467, 5.408332375700000e+01, 8.825226047500000e-02, 2.438845985600000e+00, 1.108764084287043e+00, -1.461468856877079e-02, 8.047843171979000e-01
112, 5.180203254400000e+01, 1.522347246200000e-01, 2.934278442200000e+00, 1.081546738767212e+00, -6.904937960843371e-02, 8.280002216808687e-01
113, 5.211966265600000e+01, 1.467341202400000e-01, 2.824807796400000e+00, 1.085289040378008e+00, -6.156477638683987e-02, 8.256312652166510e-01
114, 5.182638594900000e+01, 1.594168942000000e-01, 2.567933609400000e+00, 1.085356684188792e+00, -6.142948876527354e-02, 8.254041095591428e-01
115, 5.204409189100000e+01, 1.419597592400000e-01, 3.138842517100000e+00, 1.082224130021789e+00, -6.769459709927794e-02, 8.281738146046598e-01
683, 5.154157195000000e+01, 1.623929385700000e-01, 2.752654072600000e+00, 1.081625768883089e+00, -6.889131937667914e-02, 8.290660260708212e-01
103, 5.138996871200000e+01, 1.575301059000000e-01, 3.054103024700000e+00, 1.077451919400876e+00, -7.723901834110425e-02, 8.319240833766294e-01
75, 5.169829103600000e+01, 1.482955759100000e-01, 3.177230868700000e+00, 1.077809225287099e+00, -7.652440656865832e-02, 8.305372290149152e-01
127, 5.221036160800000e+01, 1.493680069800000e-01, 2.544705444800000e+00, 1.087804409332336e+00, -5.653403847818472e-02, 8.223582948010061e-01
746, 5.233992147900000e+01, 1.360977244600000e-01, 3.074452053700000e+00, 1.084802042594869e+00, -6.253877195311919e-02, 8.256447679687775e-01
128, 5.248456558400000e+01, 1.374108244700000e-01, 2.784944631600000e+00, 1.088574348486901e+00, -5.499416016905378e-02, 8.224603224701277e-01
715, 5.139591987800000e+01, 1.726859531100000e-01, 2.447863050700000e+00, 1.083650541729840e+00, -6.484177368317655e-02, 8.264562105513961e-01
402, 5.229947320000000e+01, 1.595187741400000e-01, 1.713793595900000e+00, 1.092344151762610e+00, -4.745455361763673e-02, 8.179542877338261e-01
401, 5.222489037200000e+01, 1.654293182600000e-01, 1.464601490200000e+00, 1.089045411938268e+00, -5.405203326632168e-02, 8.187943032962720e-01
419, 5.197862587500000e+01, 1.732328980700000e-01, 1.471619073000000e+00, 1.095105686794106e+00, -4.193148355464559e-02, 8.173319777102326e-01
70, 5.052253215900000e+01, 2.079709349400000e-01, 1.790784579000000e+00, 1.086460800480550e+00, -5.922125618175755e-02, 8.224032459348772e-01
71, 5.051101265000000e+01, 2.143153314000000e-01, 1.510749584000000e+00, 1.092235449063761e+00, -4.767195901533539e-02, 8.201943203872146e-01
72, 5.027292083700000e+01, 2.199832315100000e-01, 1.516731513300000e+00, 1.084905127509917e+00, -6.233260212302350e-02, 8.208012292313991e-01
595, 5.075198183100000e+01, 2.082729762400000e-01, 1.504474029800000e+00, 1.082852470256549e+00, -6.643791662975840e-02, 8.236876136597587e-01
630, 5.018387572800000e+01, 2.150558544000000e-01, 1.809510464900000e+00, 1.085296663880099e+00, -6.154952938265801e-02, 8.233116001071180e-01
750, 5.036551540000000e+01, 2.044061969800000e-01, 2.075769631000000e+00, 1.084667572074827e+00, -6.280771299320298e-02, 8.248560724535916e-01
738, 5.066131782200000e+01, 1.975426838100000e-01, 2.101478618200000e+00, 1.084791556710668e+00, -6.255974372152016e-02, 8.244611750957415e-01
310, 5.003527885100000e+01, 2.253187935700000e-01, 1.522621430600000e+00, 1.088586759766154e+00, -5.496933761054867e-02, 8.232605639463298e-01
73, 5.152325277600000e+01, 1.441831999200000e-01, 3.400000000000000e+00, 1.074547609072990e+00, -8.304763899687682e-02, 8.344786108093712e-01
74, 5.187417748300000e+01, 1.386581875600000e-01, 3.400000000000000e+00, 1.077282173912338e+00, -7.757850931818000e-02, 8.319772281667134e-01
2094, 5.164172501100000e+01, 1.370955048600000e-01, 3.717116335000000e+00, 1.071914176997564e+00, -8.831450314772880e-02, 8.370764767038155e-01
102, 5.116029931900000e+01, 1.481352807500000e-01, 3.400000000000000e+00, 1.072017597358881e+00, -8.810766242509514e-02, 8.359460671060444e-01
1029, 5.132096725400000e+01, 1.399086659500000e-01, 3.732246517000000e+00, 1.070550758110412e+00, -9.104134092203253e-02, 8.379536393927308e-01
747, 5.220168882900000e+01, 1.322044541200000e-01, 3.400000000000000e+00, 1.080713353533865e+00, -7.071615007512744e-02, 8.282412810779901e-01
1050, 5.197115021200000e+01, 1.327898177600000e-01, 3.682784299900000e+00, 1.075600955980397e+00, -8.094094518206241e-02, 8.331516289164650e-01
77, 4.956444122100000e+01, 2.348731562600000e-01, 1.534181774600000e+00, 1.092675293362689e+00, -4.679227041747813e-02, 8.197344307587018e-01
78, 4.933089799300000e+01, 2.390608473700000e-01, 1.540003495000000e+00, 1.086901140959378e+00, -5.834057522410063e-02, 8.205203470080896e-01
79, 4.957858808000000e+01, 2.254400087000000e-01, 1.847448571000000e+00, 1.087353407995480e+00, -5.743604115189704e-02, 8.210791622135797e-01
308, 4.979902771400000e+01, 2.302908119900000e-01, 1.528393769600000e+00, 1.085077775592109e+00, -6.198730595863911e-02, 8.229630841155819e-01
94, 4.923915703800000e+01, 2.303012140500000e-01, 1.856249958200000e+00, 1.087656439715751e+00, -5.682997771135456e-02, 8.214031457706408e-01
689, 4.909791544600000e+01, 2.428611992100000e-01, 1.545406932700000e+00, 1.094274310943901e+00, -4.359423525505424e-02, 8.165779208415133e-01
96, 4.939272231600000e+01, 2.171597897800000e-01, 2.156206567400000e+00, 1.086990828359553e+00, -5.816120042375061e-02, 8.219072655689303e-01
631, 4.974419466500000e+01, 2.089456728400000e-01, 2.261586683600000e+00, 1.084347131452580e+00, -6.344859423769700e-02, 8.249211729660133e-01
309, 4.988481608000000e+01, 2.191407809200000e-01, 1.878258468400000e+00, 1.086539005269812e+00, -5.906484660323263e-02, 8.215150066004342e-01
80, 4.808037321800000e+01, 2.369335785900000e-01, 1.910187548300000e+00, 1.094837937900342e+00, -4.246698134217297e-02, 8.142886804678152e-01
81, 4.817203072600000e+01, 2.535742077900000e-01, 1.566624751100000e+00, 1.100530142565157e+00, -3.108257201254316e-02, 8.115530020210631e-01
82, 4.794168588200000e+01, 2.550007534800000e-01, 1.571728920600000e+00, 1.092438316023378e+00, -4.726622509610089e-02, 8.149032330267080e-01
414, 4.843589331300000e+01, 2.389238934100000e-01, 1.845823459400000e+00, 1.092264004002629e+00, -4.761484913759784e-02, 8.165591488194706e-01
771, 4.781434763000000e+01, 2.411697962000000e-01, 1.837960432700000e+00, 1.093334424988276e+00, -4.547400716630489e-02, 8.166740777322924e-01
519, 4.803950580100000e+01, 2.165098100700000e-01, 2.224510288200000e+00, 1.092885386970094e+00, -4.637208320266861e-02, 8.146243240964003e-01
357, 4.784723958100000e+01, 2.247428336500000e-01, 2.091218342600000e+00, 1.093887840927507e+00, -4.436717528784361e-02, 8.155506807056618e-01
645, 4.830631515500000e+01, 2.248951087800000e-01, 2.116628768600000e+00, 1.093733862383036e+00, -4.467513237678400e-02, 8.153418185749884e-01
413, 4.840064306300000e+01, 2.516456339500000e-01, 1.561266304700000e+00, 1.090611428389973e+00, -5.092000036290978e-02, 8.170158459957987e-01
583, 4.771087615500000e+01, 2.558723727000000e-01, 1.576520629600000e+00, 1.094080888276816e+00, -4.398108058922378e-02, 8.149232096779114e-01
646, 5.388185552800000e+01, 8.772992826300000e-02, 3.122585202700000e+00, 1.102965510960076e+00, -2.621183522270476e-02, 8.090681293038673e-01
92, 5.405779585900000e+01, 8.321661759200000e-02, 2.968439027600000e+00, 1.107166818315068e+00, -1.780922051272160e-02, 8.060405373822338e-01
588, 5.370799667900000e+01, 9.261231471900000e-02, 3.215008263500000e+00, 1.099887956379485e+00, -3.236694438388632e-02, 8.120847345717594e-01
589, 5.361275748900000e+01, 9.333896612600000e-02, 3.400000000000000e+00, 1.099200538004377e+00, -3.374178113410187e-02, 8.129622381583181e-01
954, 5.380245572200000e+01, 8.479931310200001e-02, 3.677717082700000e+00, 1.100496287902391e+00, -3.115028133807440e-02, 8.115204440023145e-01
86, 5.363127824200000e+01, 1.092341864600000e-01, 2.069154488700000e+00, 1.103525512044752e+00, -2.509183305335316e-02, 8.080492129344748e-01
97, 5.386520402400000e+01, 1.000245598300000e-01, 2.118534019900000e+00, 1.106189744696508e+00, -1.976336774984011e-02, 8.056898653063179e-01
98, 5.388567632800000e+01, 1.015304927100000e-01, 1.915005949100000e+00, 1.106849446533549e+00, -1.844396407575877e-02, 8.051774906565060e-01
496, 5.474223166700000e+01, 5.552158113800000e-02, 3.106756735700000e+00, 1.119082677374191e+00, 6.022497605524535e-03, 7.947756595774497e-01
93, 5.422185922500000e+01, 7.884524388800000e-02, 2.815022089100000e+00, 1.109418062759030e+00, -1.330673162479723e-02, 8.041546624164037e-01
585, 5.387171785600000e+01, 9.056805054399999e-02, 2.916910064400000e+00, 1.103906038737825e+00, -2.433077966720720e-02, 8.087816509428238e-01
95, 4.903024478800000e+01, 2.231200953100000e-01, 2.097085111400000e+00, 1.090142566079426e+00, -5.185772498400398e-02, 8.195798384383047e-01
375, 4.885284710500000e+01, 2.356185878600000e-01, 1.840176631100000e+00, 1.091661674122595e+00, -4.881950889766706e-02, 8.165914604703229e-01
665, 4.916158551300000e+01, 2.100787148300000e-01, 2.356763121900000e+00, 1.085792983219591e+00, -6.055689070367487e-02, 8.217656286975199e-01
644, 4.864336101900000e+01, 2.234276352300000e-01, 2.136324886500000e+00, 1.092318349188458e+00, -4.750615876594155e-02, 8.166847819957882e-01
661, 4.886947147300000e+01, 2.138044786300000e-01, 2.304527772600000e+00, 1.088134063602173e+00, -5.587472993850983e-02, 8.205913182298105e-01
703, 4.947655260800000e+01, 2.028851469900000e-01, 2.469067140200000e+00, 1.082616172241821e+00, -6.691051265921510e-02, 8.261945988355465e-01
573, 5.411640525600000e+01, 9.129047376700000e-02, 2.047409218300000e+00, 1.109422044255415e+00, -1.329876863202628e-02, 8.031937008973685e-01
485, 5.391615285500000e+01, 1.026666646200000e-01, 1.707422332400000e+00, 1.106640215224192e+00, -1.886242669447213e-02, 8.044204150254741e-01
482, 5.412390671100000e+01, 9.346245786000000e-02, 1.820109530500000e+00, 1.110038685217986e+00, -1.206548670688390e-02, 8.028678157389547e-01
99, 5.072813419300000e+01, 1.777457584400000e-01, 2.758462278400000e+00, 1.078046221183656e+00, -7.605041477554540e-02, 8.317716191377001e-01
100, 5.046494956400000e+01, 1.722993479400000e-01, 2.981761789800000e+00, 1.075076003313086e+00, -8.199085051668398e-02, 8.340277180578958e-01
101, 5.094882975300000e+01, 1.626964331100000e-01, 3.097105421300000e+00, 1.074603244504004e+00, -8.293636813484895e-02, 8.346464103501804e-01
724, 5.041086440500000e+01, 1.923575917700000e-01, 2.462678912400000e+00, 1.080754794711612e+00, -7.063326771963263e-02, 8.281629955662693e-01
684, 5.116108741900000e+01, 1.691397339200000e-01, 2.797736380300000e+00, 1.078548879228641e+00, -7.504509868557552e-02, 8.303385983852745e-01
729, 5.102050895400000e+01, 1.793094645000000e-01, 2.523686118300000e+00, 1.081418134523967e+00, -6.930658809492307e-02, 8.280854998037944e-01
731, 5.075121839600000e+01, 1.885175289100000e-01, 2.381768724800000e+00, 1.081527949882528e+00, -6.908695737780146e-02, 8.279981967764027e-01
104, 5.076537163800000e+01, 1.500106408600000e-01, 3.400000000000000e+00, 1.070652262265144e+00, -9.083833261256967e-02, 8.373652532157179e-01
795, 5.035678775600000e+01, 1.486974698500000e-01, 3.400000000000000e+00, 1.068098830256148e+00, -9.594519663056110e-02, 8.387803390310290e-01
723, 5.008079151000000e+01, 1.915117523400000e-01, 2.612029398400000e+00, 1.079222002918875e+00, -7.369885130510666e-02, 8.301207427727351e-01
796, 5.011136020600000e+01, 1.711678826800000e-01, 3.037387288600000e+00, 1.072318727251799e+00, -8.750540263925898e-02, 8.375391751307169e-01
980, 5.098685488300000e+01, 1.411403006600000e-01, 3.733600899700000e+00, 1.065902778337553e+00, -1.003373004677517e-01, 8.393705038002911e-01
993, 5.060765727900000e+01, 1.421784742500000e-01, 3.656839217900000e+00, 1.065789209222593e+00, -1.005644386976701e-01, 8.405974304447507e-01
143, 4.728098134200000e+01, 1.709780599200000e-01, 2.490972812100000e+00, 1.089343950519928e+00, -5.345495610299977e-02, 8.157109157576303e-01
201, 4.719297733100000e+01, 1.795324554800000e-01, 2.407226288500000e+00, 1.087980343944461e+00, -5.618216925393459e-02, 8.161609085599526e-01
141, 4.717589146400000e+01, 1.593927782100000e-01, 2.531272272600000e+00, 1.087263131804273e+00, -5.761659353431047e-02, 8.155343616514331e-01
430, 4.708312646700000e+01, 1.674664701400000e-01, 2.455033316400000e+00, 1.090610424205898e+00, -5.092200873106111e-02, 8.134906622512663e-01
231, 4.733592459800000e+01, 1.912642437500000e-01, 2.355428485400000e+00, 1.088909856964879e+00, -5.432314321309795e-02, 8.143898334663863e-01
158, 4.719509779800000e+01, 1.978252998100000e-01, 2.265123878200000e+00, 1.089924664019502e+00, -5.229352910385199e-02, 8.157818953897946e-01
383, 4.708051886900000e+01, 1.877297949100000e-01, 2.316409982100000e+00, 1.090937395681270e+00, -5.026806578031761e-02, 8.130236820150102e-01
204, 4.822992750000000e+01, 9.393568915700000e-02, 3.173092964300000e+00, 1.088194820955273e+00, -5.575321523231080e-02, 8.149751184297441e-01
203, 4.814863422100000e+01, 8.732972577700000e-02, 3.165207141000000e+00, 1.059677074057545e+00, -1.127887090277664e-01, 8.299673682070886e-01
202, 4.819159461100000e+01, 5.956598272900000e-02, 3.247211798700000e+00, 1.168578541702960e+00, 1.050142262630640e-01, 7.805918104243866e-01
194, 4.809500211600000e+01, 6.215375773700000e-02, 3.207202301400000e+00, 1.149234562778169e+00, 6.632626841348220e-02, 7.945150946441958e-01
753, 4.828833114000000e+01, 8.258892344600000e-02, 3.228230163400000e+00, 1.081677882757889e+00, -6.878709162707874e-02, 8.080173446101303e-01
284, 4.810165883300000e+01, 1.388000655600000e-16, 3.266777093000000e+00, 1.154526079289652e+00, 7.690930143644746e-02, 7.615211076151820e-01
622, 4.817484301700000e+01, 1.404648537500000e-16, 3.293965147300000e+00, 1.162157438350440e+00, 9.217201955802333e-02, 7.454244520773741e-01
711, 4.824729630000000e+01, 1.421130154500000e-16, 3.320881670500000e+00, 1.185248464832381e+00, 1.383540725219050e-01, 7.522438607915612e-01
768, 4.827526819400000e+01, 5.070766247000000e-02, 3.292996723300000e+00, 1.157795080171677e+00, 8.344730320049808e-02, 7.746662602217907e-01
277, 4.817736425100000e+01, 1.098168826900000e-01, 3.097178486200000e+00, 1.092353322060411e+00, -4.743621302203493e-02, 8.122404831314289e-01
195, 4.807472459500000e+01, 9.914582703100000e-02, 3.101730431600000e+00, 1.089232055487498e+00, -5.367874616786139e-02, 8.114011031606638e-01
669, 4.827489565700000e+01, 1.163293560400000e-01, 3.102294669400000e+00, 1.093785430761619e+00, -4.457199561961911e-02, 8.109762274658642e-01
668, 4.831006223600000e+01, 1.053366534300000e-01, 3.159840622000000e+00, 1.100222169354652e+00, -3.169851843355209e-02, 8.105645533193468e-01
